Date,ticker,price,ret,log_ret
2022-06-10,AMD,94.81999969482422,-0.040283433542492975,-0.04111728138656111
2022-06-13,AMD,86.98999786376953,-0.08257753486875508,-0.0861872092932443
2022-06-14,AMD,86.98999786376953,0.0,0.0
2022-06-15,AMD,89.30000305175781,0.02655483670209824,0.026208377094419113
2022-06-16,AMD,82.05000305175781,-0.08118700730388484,-0.08467266732669369
2022-06-17,AMD,81.56999969482422,-0.005850132103356609,-0.005867311158764454
2022-06-21,AMD,83.79000091552734,0.02721590326111012,0.026852135980431832
2022-06-22,AMD,83.75,-0.0004773948572655007,-0.0004775088464703896
2022-06-23,AMD,82.43000030517578,-0.0157611903859608,-0.015886718677797975
2022-06-24,AMD,87.08000183105469,0.05641151896959218,0.05487780536623891
2022-06-27,AMD,86.16000366210938,-0.010564976453838582,-0.010621182041893737
2022-06-28,AMD,80.77999877929688,-0.06244202244827046,-0.06447668032790861
2022-06-29,AMD,77.98999786376953,-0.03453826389809744,-0.035148809072489795
2022-06-30,AMD,76.47000122070312,-0.01948963565458084,-0.019682062932027213
2022-07-01,AMD,73.66999816894531,-0.036615705597762616,-0.037302887179396726
2022-07-05,AMD,75.19999694824219,0.02076827497386624,0.020555554534006978
2022-07-06,AMD,75.3499984741211,0.0019947012229555305,0.0019927144480472907
2022-07-07,AMD,79.30000305175781,0.05242209233744499,0.05109426230255185
2022-07-08,AMD,79.3499984741211,0.0006304592741395165,0.0006302606181832836
2022-07-11,AMD,76.94999694824219,-0.030245766503217197,-0.03071260711677352
2022-07-12,AMD,76.36000061035156,-0.00766726915255711,-0.0076968137752899835
2022-07-13,AMD,77.5199966430664,0.015191147504490576,0.015076917427786404
2022-07-14,AMD,78.5999984741211,0.01393191276861705,0.01383575574353011
2022-07-15,AMD,81.11000061035156,0.03193387003762971,0.03143458558529574
2022-07-18,AMD,81.43000030517578,0.003945255731922392,0.003937493619508253
2022-07-19,AMD,85.87999725341797,0.054648126385421936,0.053207181802207
2022-07-20,AMD,89.43000030517578,0.04133678580918354,0.04050525874159007
2022-07-21,AMD,91.08999633789062,0.018561959376609538,0.018391788782975007
2022-07-22,AMD,88.0999984741211,-0.03282465675680113,-0.03337547293123661
2022-07-25,AMD,87.54000091552734,-0.006356385565185252,-0.006376673401144364
2022-07-26,AMD,85.25,-0.02615948014139391,-0.0265077260575117
2022-07-27,AMD,89.81999969482422,0.05360703454339255,0.05221954809832848
2022-07-28,AMD,91.66999816894531,0.020596732135456763,0.02038748773731374
2022-07-29,AMD,94.47000122070312,0.030544377742841133,0.030087184703370115
2022-08-01,AMD,96.77999877929688,0.024452180890705,0.0241580120493586
2022-08-02,AMD,99.29000091552734,0.025935132960214657,0.025604521514246557
2022-08-03,AMD,98.08999633789062,-0.012085855237907062,-0.01215948302419638
2022-08-04,AMD,103.91000366210938,0.05933334225205367,0.0576397878655967
2022-08-05,AMD,102.30999755859375,-0.01539799872126335,-0.015517779079626547
2022-08-08,AMD,100.06999969482422,-0.021894222629481264,-0.022137457975275627
2022-08-09,AMD,95.54000091552734,-0.04526830012103189,-0.04632492050826578
2022-08-10,AMD,99.05000305175781,0.03673856083938998,0.03607978641035946
2022-08-11,AMD,98.12000274658203,-0.009389200166806777,-0.009433556572475741
2022-08-12,AMD,100.83000183105469,0.027619231640992448,0.027244701182584853
2022-08-15,AMD,101.01000213623047,0.0017851859754736132,0.0017835944248511513
2022-08-16,AMD,100.19999694824219,-0.008019059210550683,-0.008051384795696228
2022-08-17,AMD,98.2699966430664,-0.019261480678215093,-0.019449399980073515
2022-08-18,AMD,100.44000244140625,0.022082078685945916,0.021841800382469453
2022-08-19,AMD,95.94999694824219,-0.04470335906038436,-0.045733367948496154
2022-08-22,AMD,92.83999633789062,-0.032412722347757605,-0.03294964868714674
2022-08-23,AMD,92.48999786376953,-0.0037699104688380114,-0.0037770344915643472
2022-08-24,AMD,92.7300033569336,0.002594934573547869,0.0025915735440062765
2022-08-25,AMD,97.18000030517578,0.047988749996194846,0.04687285110477742
2022-08-26,AMD,91.18000030517578,-0.06174109879767553,-0.06372935398581657
2022-08-29,AMD,88.48999786376953,-0.029502110467239717,-0.029946050993921617
2022-08-30,AMD,86.94000244140625,-0.017516052206821175,-0.017671273496180372
2022-08-31,AMD,84.87000274658203,-0.023809519630728193,-0.024097547298343052
2022-09-01,AMD,82.33000183105469,-0.029928135187077487,-0.030385122793044495
2022-09-02,AMD,80.23999786376953,-0.025385690766459024,-0.025713466520097577
2022-09-06,AMD,78.72000122070312,-0.01894312915669616,-0.019124848779770644
2022-09-07,AMD,79.61000061035156,0.011305886380174046,0.01124245251635944
2022-09-08,AMD,82.77999877929688,0.03981909489563695,0.039046750806976026
2022-09-09,AMD,85.44999694824219,0.03225414602945209,0.03174490227340706
2022-09-12,AMD,84.63999938964844,-0.009479199385862724,-0.009524412948798786
2022-09-13,AMD,77.02999877929688,-0.08991021579901237,-0.09421202038108016
2022-09-14,AMD,77.44999694824219,0.005452397450357971,0.0054375869421743215
2022-09-15,AMD,76.66000366210938,-0.010200042830998957,-0.010252419736729506
2022-09-16,AMD,76.51000213623047,-0.001956711697276514,-0.0019586285585143364
2022-09-19,AMD,76.7699966430664,0.003398176703393707,0.003392415947960866
2022-09-20,AMD,75.25,-0.019799357946223006,-0.019997991483667366
2022-09-21,AMD,74.4800033569336,-0.01023251352912169,-0.01028522558856342
2022-09-22,AMD,69.5,-0.06686362959823888,-0.0692039254696753
2022-09-23,AMD,67.95999908447266,-0.02215828655435026,-0.02240746923857711
2022-09-26,AMD,66.30000305175781,-0.024426074971712564,-0.024729340110824
2022-09-27,AMD,67.16999816894531,0.013122097694449941,0.013036748797420086
2022-09-28,AMD,68.36000061035156,0.017716279199727847,0.017561175157114278
2022-09-29,AMD,64.13999938964844,-0.06173202432745595,-0.06371968242679818
2022-09-30,AMD,63.36000061035156,-0.012160879119415102,-0.012235427609837438
2022-10-03,AMD,66.11000061035156,0.04340277735967568,0.04248727343860618
2022-10-04,AMD,67.9000015258789,0.027076098910927326,0.02671602645924321
2022-10-05,AMD,67.94000244140625,0.0005891150902566089,0.0005889416300838184
2022-10-06,AMD,67.8499984741211,-0.0013247566095214713,-0.0013256348753033303
2022-10-07,AMD,58.439998626708984,-0.13868828384721643,-0.14929880040853744
2022-10-10,AMD,57.810001373291016,-0.0107802407293357,-0.010838768533702027
2022-10-11,AMD,57.630001068115234,-0.0031136533627370566,-0.0031185108670457305
2022-10-12,AMD,57.849998474121094,0.0038174111040851777,0.003810143280624359
2022-10-13,AMD,58.939998626708984,0.018841835459606715,0.018666526746521517
2022-10-14,AMD,55.939998626708984,-0.050899220731242645,-0.05224029078527811
2022-10-17,AMD,57.959999084472656,0.036110127053153196,0.03547343843217706
2022-10-18,AMD,57.91999816894531,-0.0006901469316630271,-0.0006903851926863856
2022-10-19,AMD,57.22999954223633,-0.011912960091889913,-0.011984488041602558
2022-10-20,AMD,57.77000045776367,0.00943562676649723,0.009391389294729111
2022-10-21,AMD,58.81999969482422,0.018175510277660623,0.018012310220475704
2022-10-24,AMD,58.70000076293945,-0.0020401042588805707,-0.002042188106233722
2022-10-25,AMD,61.470001220703125,0.04718910428894785,0.04610953094612056
2022-10-26,AMD,59.72999954223633,-0.028306517714542734,-0.028714871697103673
2022-10-27,AMD,58.599998474121094,-0.018918484459658935,-0.019099728536255158
2022-10-28,AMD,62.0099983215332,0.05819112519120684,0.05656096475002947
2022-10-31,AMD,60.060001373291016,-0.031446492517724245,-0.03195154987360462
2022-11-01,AMD,59.65999984741211,-0.00666003191363207,-0.006682308891524457
2022-11-02,AMD,58.630001068115234,-0.01726447840984291,-0.017415247334958372
2022-11-03,AMD,60.11000061035156,0.02524304136574873,0.024929698010961704
2022-11-04,AMD,62.189998626708984,0.03460319406483636,0.03401796582863271
2022-11-07,AMD,63.08000183105469,0.014311034314181015,0.014209598088723218
2022-11-08,AMD,63.849998474121094,0.012206668051923497,0.012132767458342531
2022-11-09,AMD,59.91999816894531,-0.06155051525598143,-0.06352624993003846
2022-11-10,AMD,68.47000122070312,0.14269030896247625,0.13338540231062204
2022-11-11,AMD,72.37000274658203,0.0569592734971307,0.05539617586871442
2022-11-14,AMD,73.52999877929688,0.01602868576331007,0.01590158277672371
2022-11-15,AMD,76.37000274658203,0.038623745606327864,0.03789651525773973
2022-11-16,AMD,72.69999694824219,-0.04805559337896048,-0.04924864230237936
2022-11-17,AMD,73.9000015258789,0.01650625348018986,0.016371506039982244
2022-11-18,AMD,73.56999969482422,-0.004465518595951901,-0.004475518805971448
2022-11-21,AMD,72.45999908447266,-0.015087679964060907,-0.015202656964075502
2022-11-22,AMD,75.25,0.03850401532954484,0.03778123079698833
2022-11-23,AMD,76.4000015258789,0.015282412304038706,0.015166812515726574
2022-11-25,AMD,75.13999938964844,-0.016492174228604828,-0.016629684121746972
2022-11-28,AMD,73.19000244140625,-0.025951516689935228,-0.02629419905272802
2022-11-29,AMD,73.38999938964844,0.002732571957519747,0.00272884527018541
2022-11-30,AMD,77.62999725341797,0.057773510001794204,0.05616623679674595
2022-12-01,AMD,77.4800033569336,-0.0019321641348862828,-0.001934033171920614
2022-12-02,AMD,74.9800033569336,-0.032266389928805816,-0.03279842578642893
2022-12-05,AMD,73.62000274658203,-0.018138177506840547,-0.01830469082039139
2022-12-06,AMD,70.2699966430664,-0.04550402035500001,-0.04657184782625293
2022-12-07,AMD,70.13999938964844,-0.0018499681176631366,-0.0018516814220463878
2022-12-08,AMD,70.47000122070312,0.004704902109015308,0.00469386865111235
2022-12-09,AMD,68.58999633789062,-0.026678087842294196,-0.027040406541313053
2022-12-12,AMD,70.66999816894531,0.030325148594674056,0.02987443067290646
2022-12-13,AMD,71.6500015258789,0.013867318272610785,0.013772046777633181
2022-12-14,AMD,68.93000030517578,-0.037962333046436925,-0.03870167424557754
2022-12-15,AMD,66.52999877929688,-0.03481795321707981,-0.03543854591925399
2022-12-16,AMD,65.41000366210938,-0.016834437663269974,-0.01697774744552009
2022-12-19,AMD,64.58999633789062,-0.01253642070492289,-0.01261566461351191
2022-12-20,AMD,65.05000305175781,0.007121949836639496,0.007096708525942241
2022-12-21,AMD,67.68000030517578,0.04043039400513759,0.039634467934520634
2022-12-22,AMD,63.86000061035156,-0.05644207561464931,-0.058097522962779834
2022-12-23,AMD,64.5199966430664,0.01033504582534972,0.010282004383371391
2022-12-27,AMD,63.27000045776367,-0.019373779453490836,-0.019563910833782443
2022-12-28,AMD,62.56999969482422,-0.011063707252645605,-0.011125365260953146
2022-12-29,AMD,64.81999969482422,0.035959725283267296,0.035328267872429334
2022-12-30,AMD,64.7699966430664,-0.000771413946208388,-0.0007717116390527107
2023-01-03,AMD,64.0199966430664,-0.01157943552372076,-0.01164699926028446
2023-01-04,AMD,64.66000366210938,0.009996986138740782,0.009947346827667153
2023-01-05,AMD,62.33000183105469,-0.03603466902399921,-0.03669994873614295
2023-01-06,AMD,63.959999084472656,0.02615108624312379,0.025814993454153806
2023-01-09,AMD,67.23999786376953,0.05128203293069067,0.050010403118488936
2023-01-10,AMD,68.05000305175781,0.012046478490814083,0.01197449717310929
2023-01-11,AMD,69.05999755859375,0.014841946532577754,0.014732882666596715
2023-01-12,AMD,70.80000305175781,0.025195562622019496,0.02488338719370984
2023-01-13,AMD,71.0,0.0028248155313777,0.0028208332377184604
2023-01-17,AMD,71.58999633789062,0.008309807575924255,0.008275471212853493
2023-01-18,AMD,70.52999877929688,-0.014806503880664734,-0.014917214341654312
2023-01-19,AMD,67.70999908447266,-0.03998298232853492,-0.04080426793626249
2023-01-20,AMD,70.06999969482422,0.034854536143285264,0.03426087205089168
2023-01-23,AMD,76.52999877929688,0.09219350810058335,0.08818806684403728
2023-01-24,AMD,74.69999694824219,-0.023912215604918408,-0.02420275358592863
2023-01-25,AMD,74.91000366210938,0.0028113349725127357,0.0028073905613269514
2023-01-26,AMD,75.16000366210938,0.0033373379759484845,0.003331781422863936
2023-01-27,AMD,75.4000015258789,0.0031931592878635673,0.0031880719815874027
2023-01-30,AMD,72.44999694824219,-0.03912472835460368,-0.039910668606601446
2023-01-31,AMD,75.1500015258789,0.037267145498509624,0.036589509858997046
2023-02-01,AMD,84.63999938964844,0.12628074079947327,0.11892082439541483
2023-02-02,AMD,88.30999755859375,0.04336009210078218,0.04244636293600509
2023-02-03,AMD,86.08999633789062,-0.025138730405129373,-0.025460105703134547
2023-02-06,AMD,83.68000030517578,-0.027993914917314733,-0.02839321416816104
2023-02-07,AMD,85.91000366210938,0.026649179598481343,0.026300275313690558
2023-02-08,AMD,84.69000244140625,-0.014200921530646005,-0.014302719516171819
2023-02-09,AMD,83.20999908447266,-0.017475538012382885,-0.017630037851343053
2023-02-10,AMD,81.4800033569336,-0.020790719223332976,-0.021009889351642733
2023-02-13,AMD,83.12999725341797,0.020250292446066354,0.0200479819453114
2023-02-14,AMD,85.94999694824219,0.0339227690123407,0.033360081819263296
2023-02-15,AMD,85.18000030517578,-0.008958658178080947,-0.008999028244874684
2023-02-16,AMD,80.08000183105469,-0.059873191545541715,-0.061740510205500615
2023-02-17,AMD,78.5,-0.019730292144448547,-0.01992753308392036
2023-02-21,AMD,76.7699966430664,-0.022038259323994835,-0.022284729675710338
2023-02-22,AMD,76.61000061035156,-0.0020840958670185206,-0.002086270616926871
2023-02-23,AMD,79.75,0.040986808048976364,0.040169117169228497
2023-02-24,AMD,78.08999633789062,-0.020815092941810387,-0.02103478088638081
2023-02-27,AMD,78.7699966430664,0.00870790545607747,0.008670210319754101
2023-02-28,AMD,78.58000183105469,-0.0024120200597779196,-0.0024149336662233636
2023-03-01,AMD,78.29000091552734,-0.0036905180551005667,-0.0036973448182288805
2023-03-02,AMD,80.44000244140625,0.02746201942440507,0.02709170264122543
2023-03-03,AMD,81.5199966430664,0.013426083650940335,0.013336752480104337
2023-03-06,AMD,81.16000366210938,-0.00441600828976052,-0.004425787655494856
2023-03-07,AMD,82.11000061035156,0.01170523540384849,0.011637259074327897
2023-03-08,AMD,85.37000274658203,0.03970286337836759,0.03893496404086092
2023-03-09,AMD,84.02999877929688,-0.015696426428178922,-0.01582091978176361
2023-03-10,AMD,82.66999816894531,-0.016184703440536463,-0.016317106297512866
2023-03-13,AMD,82.01000213623047,-0.007983501237850188,-0.00801554001888811
2023-03-14,AMD,87.44999694824219,0.06633330899047052,0.06422594947070319
2023-03-15,AMD,89.68000030517578,0.025500325154424353,0.025180615599408738
2023-03-16,AMD,96.5999984741211,0.07716322642057283,0.07433094325577853
2023-03-17,AMD,97.83999633789062,0.01283641701197058,0.012754728526719493
2023-03-20,AMD,96.80999755859375,-0.010527379577363938,-0.010583184435897567
2023-03-21,AMD,95.93000030517578,-0.009089941902801435,-0.009131507502355828
2023-03-22,AMD,97.58000183105469,0.017200057548523606,0.017053811141252193
2023-03-23,AMD,100.27999877929688,0.027669572633507666,0.02729368796480309
2023-03-24,AMD,97.94999694824219,-0.023234960704204943,-0.02350914788287815
2023-03-27,AMD,96.61000061035156,-0.013680412247472518,-0.013774851387164052
2023-03-28,AMD,94.55999755859375,-0.021219366926886862,-0.02144773400790964
2023-03-29,AMD,96.08999633789062,0.016180190554138107,0.01605068633873872
2023-03-30,AMD,97.87999725341797,0.01862837947493512,0.018456996335830925
2023-03-31,AMD,98.01000213623047,0.0013282068498214894,0.0013273255633710216
2023-04-03,AMD,96.55999755859375,-0.014794455117154937,-0.014904984571684652
2023-04-04,AMD,95.87000274658203,-0.007145762525449739,-0.007171415767519757
2023-04-05,AMD,92.55999755859375,-0.03452597364305687,-0.035136079228981085
2023-04-06,AMD,92.47000122070312,-0.0009723027254149308,-0.000972775718329577
2023-04-10,AMD,95.4800033569336,0.03255112032545915,0.03203255583850966
2023-04-11,AMD,94.02999877929688,-0.015186473886224738,-0.015302969322203706
2023-04-12,AMD,92.33000183105469,-0.018079304161561782,-0.018244731690755772
2023-04-13,AMD,92.08999633789062,-0.002599431261825602,-0.0026028156495291133
2023-04-14,AMD,91.75,-0.0036920007754494,-0.003698833031960663
2023-04-17,AMD,89.87000274658203,-0.020490433279759857,-0.020703274702675203
2023-04-18,AMD,89.77999877929688,-0.0010014906479857144,-0.0010019924748226158
2023-04-19,AMD,89.94000244140625,0.0017821749196356151,0.0017805887302119103
2023-04-20,AMD,90.11000061035156,0.001890128578282635,0.0018883445329577148
2023-04-21,AMD,88.43000030517578,-0.018643882963005898,-0.018819870981664103
2023-04-24,AMD,87.56999969482422,-0.009725213246451037,-0.009772811989489509
2023-04-25,AMD,83.80000305175781,-0.043051235082843475,-0.044005426144003476
2023-04-26,AMD,85.94000244140625,0.025536984626679526,0.025216362849918763
2023-04-27,AMD,87.44000244140625,0.01745403720488259,0.017303465034101153
2023-04-28,AMD,89.37000274658203,0.022072281007415206,0.021832214336793086
2023-05-01,AMD,89.69000244140625,0.0035806163700320415,0.003574221224399755
2023-05-02,AMD,89.91000366210938,0.0024529068426200062,0.002449903377108817
2023-05-03,AMD,81.62000274658203,-0.0922033208527272,-0.09673484709901094
2023-05-04,AMD,86.61000061035156,0.0611369480011259,0.059340925761574424
2023-05-05,AMD,89.83999633789062,0.03729356546330531,0.036614980277536756
2023-05-08,AMD,95.04000091552734,0.05788073007126315,0.05626759557979269
2023-05-09,AMD,95.05999755859375,0.00021040238713987414,0.0002103802556619065
2023-05-10,AMD,97.0199966430664,0.02061854759952575,0.020408862713570678
2023-05-11,AMD,97.0999984741211,0.0008245911546360674,0.0008242513661281508
2023-05-12,AMD,95.26000213623047,-0.01894949914320565,-0.01913134178479309
2023-05-15,AMD,97.4000015258789,0.022464826177392316,0.022216208516620976
2023-05-16,AMD,101.4800033569336,0.04188913518621096,0.041035541496239045
2023-05-17,AMD,103.75,0.022368905872836686,0.022122391299971473
2023-05-18,AMD,107.93000030517578,0.04028915956795931,0.039498712553981574
2023-05-19,AMD,105.81999969482422,-0.019549713743958752,-0.01974333707271768
2023-05-22,AMD,108.0,0.02060102354434612,0.02039169253214797
2023-05-23,AMD,108.12000274658203,0.0011111365424261166,0.0011105196871161916
2023-05-24,AMD,108.2699966430664,0.0013872909052354832,0.0013863295062649232
2023-05-25,AMD,120.3499984741211,0.11157293992424155,0.1057760752328018
2023-05-26,AMD,127.02999877929688,0.055504780971078915,0.054019117875400785
2023-05-30,AMD,125.2699966430664,-0.013855011832978992,-0.013951888367289389
2023-05-31,AMD,118.20999908447266,-0.056358248166238134,-0.058008685041151684
2023-06-01,AMD,119.47000122070312,0.010659014854826898,0.01060260802942379
2023-06-02,AMD,117.86000061035156,-0.013476191461464282,-0.013567819458404155
2023-06-05,AMD,117.93000030517578,0.0005939224033744139,0.0005937461012668593
2023-06-06,AMD,124.2300033569336,0.0534215469808772,0.0520434825578598
2023-06-07,AMD,117.83000183105469,-0.05151735774723143,-0.052891789982459365
2023-06-08,AMD,121.05000305175781,0.027327515663794877,0.0269607853297388
2023-06-09,AMD,124.91999816894531,0.03197021907990205,0.031469809162270816
2023-06-12,AMD,129.19000244140625,0.034181911103505325,0.03361069011294636
2023-06-13,AMD,124.52999877929688,-0.036070930985723226,-0.03673756693943092
2023-06-14,AMD,127.33000183105469,0.02248456660406961,0.022235515035156438
2023-06-15,AMD,124.23999786376953,-0.024267681794154616,-0.024566994319685332
2023-06-16,AMD,120.08000183105469,-0.03348354881071658,-0.03405695907221621
2023-06-20,AMD,118.93000030517578,-0.009576961262016681,-0.009623115268663943
2023-06-21,AMD,112.11000061035156,-0.05734465380748355,-0.05905454969544301
